ensembl_gene_id,chromosome_name,description,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSDARG00000117486,18,NULL,CR925719.1,0.09692989604262059,0.387006297290938,0.35994011783499524,0.7264184278252235,0.9358869274568,-4.801894143743659
ENSDARG00000090369,3,zgc:86896 [Source:ZFIN;Acc:ZDB-GENE-040625-80],zgc:86896,0.0540634119364439,7.939886303916236,0.3598881353217435,0.7264561103779275,0.9358869274568,-5.300277175058227
ENSDARG00000011163,6,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3Fa [Source:ZFIN;Acc:ZDB-GENE-050513-1]",sema3fa,-0.04159304098786721,4.972825617420073,-0.35984151424069366,0.726489907035667,0.9358869274568,-5.3259594948982585
ENSDARG00000074756,17,"transcription factor B2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-070521-3]",tfb2m,-0.038356486564990536,4.619891287770675,-0.359547687054029,0.7267029230651509,0.9360953726750024,-5.294387518926916
ENSDARG00000104752,16,collectin subfamily member 10 [Source:HGNC Symbol;Acc:HGNC:2220],COLEC10,-0.11066785281373914,1.511082431535332,-0.35931021640142513,0.7268751001390279,0.9362365324825314,-4.902019011818694
ENSDARG00000019307,22,dual specificity phosphatase 5 [Source:ZFIN;Acc:ZDB-GENE-010625-1],dusp5,0.07827836878830222,2.5120089266173045,0.3591989256774012,0.726955796492851,0.9362365324825314,-5.007843281607736
ENSDARG00000060915,3,F-box and leucine-rich repeat protein 16 [Source:ZFIN;Acc:ZDB-GENE-120215-180],fbxl16,0.09021735080022528,3.233706991058889,0.3591846381424787,0.7269661565676724,0.9362365324825314,-5.090127720859002
ENSDARG00000056218,2,TRAF2 and NCK interacting kinase a [Source:ZFIN;Acc:ZDB-GENE-030131-3767],tnika,0.044402216643667704,5.463266109784453,0.35888688616743675,0.7271820734861687,0.9362518905216414,-5.3535376722648405
ENSDARG00000086691,13,"DnaJ (Hsp40) homolog, subfamily C, member 12 [Source:ZFIN;Acc:ZDB-GENE-070801-3]",dnajc12,0.08938606078511302,1.693545564218792,0.35879269242085066,0.7272503839582019,0.9362518905216414,-4.9187025688120665
ENSDARG00000098600,19,PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2366],pithd1,-0.059382885508586336,1.7860597193628263,-0.35877917207523796,0.7272601892862234,0.9362518905216414,-4.928773711455868
ENSDARG00000078069,19,ribonucleotide reductase M2 polypeptide [Source:ZFIN;Acc:ZDB-GENE-990415-25],rrm2,-0.15826532649877698,6.452403110120198,-0.3587098010153229,0.727310499907424,0.9362518905216414,-5.36474412083866
ENSDARG00000079751,16,multiple EGF-like-domains 8 [Source:ZFIN;Acc:ZDB-GENE-090730-1],megf8,-0.05217960304282237,6.013399864541178,-0.3586882031724039,0.7273261637902928,0.9362518905216414,-5.366055008323297
ENSDARG00000074435,2,tetratricopeptide repeat domain 19 [Source:ZFIN;Acc:ZDB-GENE-070912-490],ttc19,-0.05599541135628871,2.79423548998149,-0.35836487719900767,0.7275606724173278,0.9362518905216414,-5.046734842960202
ENSDARG00000104149,14,Ras-related GTP binding A [Source:ZFIN;Acc:ZDB-GENE-030131-4083],rraga,-0.04121786908947118,5.100145645722243,-0.3582179612401567,0.7276672404552476,0.9362518905216414,-5.335689325911244
ENSDARG00000028937,20,"TATA box binding protein (Tbp)-associated factor, RNA polymerase I, B [Source:ZFIN;Acc:ZDB-GENE-041008-2]",taf1b,-0.05031958598362156,2.8356792859810134,-0.3581262540851555,0.7277337649194516,0.9362518905216414,-5.045538750406812
ENSDARG00000100679,18,leucine-rich repeats and calponin homology (CH) domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-071004-44],lrch3,0.16508586825253285,2.84210089352552,0.3581005098523668,0.7277524402390703,0.9362518905216414,-5.025836686084232
ENSDARG00000045768,4,cryptochrome circadian clock 1aa [Source:ZFIN;Acc:ZDB-GENE-010426-2],cry1aa,0.05152388589072904,5.489451632586625,0.35809304841552225,0.7277578529316613,0.9362518905216414,-5.3525587593714965
ENSDARG00000012887,7,zinc finger protein 143a [Source:ZFIN;Acc:ZDB-GENE-041114-154],znf143a,-0.043024822110973554,4.717651224218204,-0.35804202046367656,0.7277948701664525,0.9362518905216414,-5.302419815734607
ENSDARG00000061314,8,"neugrin, neurite outgrowth associated [Source:ZFIN;Acc:ZDB-GENE-060503-19]",ngrn,0.08913679137561394,2.1784684454053567,0.357458817215214,0.7282179957878554,0.9362518905216414,-4.977481468501963
ENSDARG00000117740,18,NULL,CABZ01113369.1,0.09215859676092178,2.2276393557716947,0.35744166567626057,0.7282304410240732,0.9362518905216414,-4.972147464710282
ENSDARG00000043470,20,radial spoke head 3 homolog [Source:ZFIN;Acc:ZDB-GENE-040724-173],rsph3,0.09305787759258882,0.09442694882627636,0.35744073322301206,0.7282311176188515,0.9362518905216414,-4.782534676915974
ENSDARG00000062991,2,abl-interactor 1b [Source:ZFIN;Acc:ZDB-GENE-060929-1182],abi1b,0.1358899778465615,2.540241111354808,0.3574370505833652,0.7282337897710396,0.9362518905216414,-4.995413255127305
ENSDARG00000057093,11,lysine (K)-specific demethylase 5Ba [Source:ZFIN;Acc:ZDB-GENE-030131-5379],kdm5ba,0.030496637369966006,6.427978167223149,0.35740066213452343,0.7282601937201476,0.9362518905216414,-5.365360868451258
ENSDARG00000043806,10,"periostin, osteoblast specific factor a [Source:ZFIN;Acc:ZDB-GENE-091113-23]",postna,0.09077703246223776,4.368013216602622,0.357330531888978,0.7283110822243892,0.9362518905216414,-5.262840598158864
ENSDARG00000105292,11,si:ch73-112j3.1 [Source:NCBI gene;Acc:101883515],CT573239.1,-0.09991296905733349,0.9872099398545403,-0.35729567213004243,0.7283363779742626,0.9362518905216414,-4.846591166170766
ENSDARG00000059209,9,abhydrolase domain containing 13 [Source:ZFIN;Acc:ZDB-GENE-051120-54],abhd13,0.07346522678196396,1.6417059354201449,0.357268800077144,0.7283558777325871,0.9362518905216414,-4.907488540325543
ENSDARG00000039913,16,transmembrane protein 147 [Source:ZFIN;Acc:ZDB-GENE-040718-187],tmem147,0.03902931472520562,5.993525138723932,0.3570728767251134,0.7284980560480024,0.9362518905216414,-5.366964824361298
ENSDARG00000078258,10,gamma-glutamyltransferase 5b [Source:NCBI gene;Acc:100333757],CABZ01049847.1,0.13968540956210254,1.4070396642002276,0.3570342264688532,0.7285261051722349,0.9362518905216414,-4.886383596436688
ENSDARG00000078894,6,HemK methyltransferase family member 1 [Source:ZFIN;Acc:ZDB-GENE-050208-185],hemk1,0.073706907846332,3.0065115500622555,0.3570161618489883,0.7285392151070829,0.9362518905216414,-5.075678484117908
ENSDARG00000079588,5,cytosolic arginine sensor for mTORC1 subunit 1 [Source:ZFIN;Acc:ZDB-GENE-050327-38],castor1,-0.06804606342192292,2.4639056067475202,-0.35698433329777995,0.7285623140858619,0.9362518905216414,-5.002465227438406
ENSDARG00000100196,22,zinc finger protein 1160 [Source:ZFIN;Acc:ZDB-GENE-050208-624],znf1160,0.0908016057803248,0.6233562716485528,0.35697659534447723,0.7285679298045813,0.9362518905216414,-4.816884710096652
ENSDARG00000029204,7,tyrosinase-related protein 1a [Source:ZFIN;Acc:ZDB-GENE-070718-2],tyrp1a,-0.08255094822312384,6.2719026899406805,-0.3569362513914903,0.7285972091754799,0.9362518905216414,-5.366499062063622
ENSDARG00000063445,2,"synaptosomal-associated protein, 47 [Source:ZFIN;Acc:ZDB-GENE-060825-140]",snap47,0.07560842724314193,2.609918334405998,0.3568366563199781,0.7286694916356037,0.9362518905216414,-5.009506068676031
ENSDARG00000005500,8,DiGeorge syndrome critical region gene 6 [Source:ZFIN;Acc:ZDB-GENE-040912-125],dgcr6,-0.04327867033733011,3.460573096079332,-0.35674208787748257,0.7287381285359589,0.9362518905216414,-5.142854208297901
ENSDARG00000109859,11,NULL,CABZ01072242.1,0.06645030715000844,1.8928040508671566,0.35673304093307673,0.7287446948563643,0.9362518905216414,-4.939473528949423
ENSDARG00000070052,20,tudor domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-041001-210],tdrd6,-0.10642026849647901,0.1721734534026678,-0.3566965400410716,0.728771187631947,0.9362518905216414,-4.793121422658386
ENSDARG00000063914,MT,"NADH dehydrogenase 3, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-011205-9]",mt-nd3,0.04851281400849661,8.872214801533449,0.3566939341722529,0.7287730790164384,0.9362518905216414,-5.2441398038040345
ENSDARG00000086628,3,serine/threonine kinase 19 [Source:ZFIN;Acc:ZDB-GENE-000616-11],stk19,0.05665686270272166,1.8812815119807258,0.35667860824344455,0.7287842028783116,0.9362518905216414,-4.935057875812798
ENSDARG00000016415,25,dehydrogenase E1 and transketolase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041212-44],dhtkd1,0.03549155521763346,5.304454195741112,0.35667590241891095,0.7287861668260711,0.9362518905216414,-5.346464741048461
ENSDARG00000103789,12,transmembrane protein 130 [Source:ZFIN;Acc:ZDB-GENE-080204-23],tmem130,0.0721223027844501,3.6539203637450712,0.3566696297314651,0.7287907196903598,0.9362518905216414,-5.166545958344078
ENSDARG00000104869,14,spermatogenesis associated 5 [Source:NCBI gene;Acc:100332622],CABZ01085878.1,-0.07630679634434978,2.2016191203436186,-0.35657973514003954,0.7288559685179858,0.9362518905216414,-4.965719086007282
ENSDARG00000055679,12,mitochondrial tRNA translation optimization 1 [Source:ZFIN;Acc:ZDB-GENE-070209-253],mto1,-0.06169303213818183,4.47511293072577,-0.35656769873641847,0.7288647051585706,0.9362518905216414,-5.284698728473609
ENSDARG00000042717,8,adiponectin receptor 1b [Source:ZFIN;Acc:ZDB-GENE-040426-2896],adipor1b,0.05317549428918155,4.198337848986253,0.35655358924516795,0.7288749466046183,0.9362518905216414,-5.248007089298044
ENSDARG00000077377,20,si:dkey-85n7.6 [Source:ZFIN;Acc:ZDB-GENE-110411-62],si:dkey-85n7.6,-0.04817106359357162,3.0386209688672583,-0.3565428330823899,0.7288827540577341,0.9362518905216414,-5.077763179261269
ENSDARG00000067832,2,transducin like enhancer of split 2c [Source:ZFIN;Acc:ZDB-GENE-060512-84],tle2c,-0.08282365195440439,2.1079531814308483,-0.35648554397366694,0.7289243383973742,0.9362518905216414,-4.9651962607170805
ENSDARG00000037259,1,NADH:ubiquinone oxidoreductase subunit B [Source:ZFIN;Acc:ZDB-GENE-040426-1781],ndufb6,0.05480375794059466,5.834252114099625,0.356294722088539,0.7290628565828393,0.9363322861630357,-5.365739586783048
ENSDARG00000102571,25,methionyl aminopeptidase 2b [Source:ZFIN;Acc:ZDB-GENE-030131-2172],metap2b,-0.03560964641965264,7.384764662684538,-0.35621288801368883,0.7291222633220096,0.9363322861630357,-5.331971144572238
ENSDARG00000057353,7,EH domain binding protein 1-like 1a [Source:ZFIN;Acc:ZDB-GENE-080917-27],ehbp1l1a,0.05893100218258637,3.8739985987657093,0.3561876349762661,0.7291405959261932,0.9363322861630357,-5.198587317335825
ENSDARG00000039266,13,RNA binding motif protein 25a [Source:ZFIN;Acc:ZDB-GENE-090312-142],rbm25a,0.11346858629151166,3.2185993206994628,0.3560472801129422,0.7292424907031652,0.9363761470520501,-5.119763203351474
ENSDARG00000098852,1,single-pass membrane protein with aspartate-rich tail 1b [Source:ZFIN;Acc:ZDB-GENE-141212-9],smdt1b,0.04120228455519349,5.762032485147072,0.3559291948926639,0.7293282224584414,0.9363761470520501,-5.363601819261978
ENSDARG00000040478,14,LRP2 binding protein [Source:ZFIN;Acc:ZDB-GENE-070615-41],lrp2bp,0.10274959820198501,-0.09394750486024539,0.3558780575193631,0.7293653502230527,0.9363761470520501,-4.777841977442971
ENSDARG00000075297,6,"tRNA nucleotidyl transferase, CCA-adding, 1 [Source:ZFIN;Acc:ZDB-GENE-040625-176]",trnt1,-0.07062310211761758,3.9968123089104384,-0.35585836552913,0.7293796475861127,0.9363761470520501,-5.229273298033123
ENSDARG00000053457,3,ribosomal protein L23 [Source:ZFIN;Acc:ZDB-GENE-030131-8756],rpl23,-0.06245318412964142,10.142680766517767,-0.35574386283040543,0.729462784390027,0.9363946868152951,-5.176856522849155
ENSDARG00000087538,14,kinesin family member 3A [Source:ZFIN;Acc:ZDB-GENE-050417-71],kif3a,0.035542001755978304,5.8331298158266485,0.3556973745592114,0.7294965391103183,0.9363946868152951,-5.3654148442245955
ENSDARG00000013174,19,naked cuticle homolog 3 [Source:ZFIN;Acc:ZDB-GENE-060503-63],nkd3,0.0573346018865098,2.37827039564208,0.35554863823362887,0.7296045393081951,0.9364675592300102,-4.99535146070442
ENSDARG00000021569,9,ganglioside induced differentiation associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-040912-31],gdap2,0.042535841343339244,3.800915091501671,0.35536244780392695,0.7297397443720544,0.9365315754223846,-5.1884251705587445
ENSDARG00000013961,5,"solute carrier family 31 (copper transporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-040415-3]",slc31a1,-0.060232460926736814,4.934576831022369,-0.35531765055199277,0.7297722760414261,0.9365315754223846,-5.318702780795168
ENSDARG00000061778,12,formin 2b [Source:ZFIN;Acc:ZDB-GENE-080225-35],fmn2b,-0.03138346947213957,5.350511397138992,-0.35526830373328633,0.7298081122479141,0.9365315754223846,-5.349102139661577
ENSDARG00000058005,24,"homogentisate 1,2-dioxygenase [Source:ZFIN;Acc:ZDB-GENE-020802-5]",hgd,0.050847373277292794,6.865128134813403,0.3551049810715903,0.729926723843402,0.9365436726242513,-5.3542651528096235
ENSDARG00000016255,6,charged multivesicular body protein 4Ba [Source:ZFIN;Acc:ZDB-GENE-040426-906],chmp4ba,0.04856491510982542,5.390543958300087,0.3549550392792556,0.7300356242870203,0.9365436726242513,-5.352759066509835
ENSDARG00000104641,16,si:ch211-261d7.6 [Source:ZFIN;Acc:ZDB-GENE-141216-266],si:ch211-261d7.6,0.05774318041797379,3.2218305079334923,0.3549245047799331,0.7300578018016163,0.9365436726242513,-5.099839127736993
ENSDARG00000029072,24,Kruppel-like factor 6a [Source:ZFIN;Acc:ZDB-GENE-021115-9],klf6a,-0.04134720625240727,6.615958443995874,-0.3549069839634079,0.7300705274651842,0.9365436726242513,-5.363326715019573
ENSDARG00000060875,9,"phosphodiesterase 1A, calmodulin-dependent [Source:ZFIN;Acc:ZDB-GENE-090831-2]",pde1a,0.14273652403779793,1.0889873775975318,0.3548224930900109,0.7301318958140701,0.9365436726242513,-4.849099652048641
ENSDARG00000005453,4,forkhead box P2 [Source:ZFIN;Acc:ZDB-GENE-041203-2],foxp2,0.06550987882249854,5.039282293399213,0.3548074380047739,0.7301428310005631,0.9365436726242513,-5.327331226871766
ENSDARG00000104077,2,"Fc receptor, IgE, high affinity I, gamma polypeptide like [Source:ZFIN;Acc:ZDB-GENE-070502-4]",fcer1gl,0.08104580761749094,2.6814062442641404,0.3547615362628034,0.7301761718950126,0.9365436726242513,-5.032528766288965
ENSDARG00000028448,23,"ER degradation enhancer, mannosidase alpha-like 2 [Source:ZFIN;Acc:ZDB-GENE-060519-1]",edem2,-0.047834099267599454,3.3028400663797375,-0.35468494611483,0.730231804736567,0.936549315272886,-5.123944761803175
ENSDARG00000016769,10,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta [Source:ZFIN;Acc:ZDB-GENE-040704-72]",sgtb,0.07631065182643658,2.2119292476493326,0.3545192956716073,0.7303521339870838,0.9366379268474738,-4.977819472443502
ENSDARG00000101644,18,Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726],ARHGEF17,-0.037045591152640125,4.00473264496818,-0.354251173370855,0.7305469155453137,0.9367987261194853,-5.2204620570653635
ENSDARG00000077818,21,neuregulin 2a [Source:ZFIN;Acc:ZDB-GENE-070615-10],nrg2a,-0.07047022596710233,2.014989524175868,-0.3542056163993934,0.730580013104999,0.9367987261194853,-4.957362876449523
ENSDARG00000087249,15,zinc finger protein 1011 [Source:ZFIN;Acc:ZDB-GENE-131120-89],znf1011,0.1209260387397231,1.000509603348787,0.35408523743753745,0.7306674723235793,0.9368039191647775,-4.840797268036023
ENSDARG00000017772,1,"malate dehydrogenase 1Aa, NAD (soluble) [Source:ZFIN;Acc:ZDB-GENE-040204-1]",mdh1aa,0.04018796712506862,8.102732593351856,0.35405896869282766,0.7306865579568598,0.9368039191647775,-5.291076768733531
ENSDARG00000111659,22,si:dkeyp-53d3.6 [Source:NCBI gene;Acc:100006266],BX322657.2,-0.07443667178560621,1.9335464118089367,-0.35381247416896294,0.7308656586712714,0.9369678266716348,-4.946979676083724
ENSDARG00000020596,2,mitoguardin 1 [Source:ZFIN;Acc:ZDB-GENE-041010-193],miga1,-0.04730787603849668,3.3214476993659066,-0.3537367624408784,0.7309206735438241,0.9369726446270059,-5.121155468732888
ENSDARG00000029718,1,"purinergic receptor P2X, ligand-gated ion channel, 3b [Source:ZFIN;Acc:ZDB-GENE-030319-3]",p2rx3b,0.07828312748821484,1.7846539396309102,0.35349529644417915,0.7310961421435913,0.9371318616075205,-4.9187257767625345
ENSDARG00000102701,16,eva-1 homolog Ba (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-030131-8941],eva1ba,0.05020470895242605,3.800870442096251,0.3532401495383796,0.7312815700807094,0.9371837498719292,-5.195122774200154
ENSDARG00000035852,7,cocaine- and amphetamine-regulated transcript 3 [Source:ZFIN;Acc:ZDB-GENE-120223-5],cart3,-0.13374823794130022,0.9778073241224633,-0.3532292380631893,0.7312895003971485,0.9371837498719292,-4.851482690460954
ENSDARG00000103984,6,cytohesin 4b [Source:ZFIN;Acc:ZDB-GENE-080219-45],cyth4b,0.09396569841096655,0.03203871747986967,0.35315364310126,0.7313444427320472,0.9371837498719292,-4.784864075784593
ENSDARG00000102171,21,folliculin interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3586],fnip1,0.03897386427075879,4.39770294775337,0.35312851056810407,0.7313627093825538,0.9371837498719292,-5.26725837323857
ENSDARG00000056836,17,si:ch211-125o16.4 [Source:ZFIN;Acc:ZDB-GENE-131120-100],si:ch211-125o16.4,0.05031314191094982,7.247593663765906,0.35308688515650594,0.7313929636582572,0.9371837498719292,-5.34242380199061
ENSDARG00000044225,10,si:dkey-27b3.2 [Source:ZFIN;Acc:ZDB-GENE-091117-10],si:dkey-27b3.2,0.03532269591208348,4.899303643616342,0.3529660176208161,0.7314808156126877,0.9372203450853702,-5.3168694986258025
ENSDARG00000097289,15,NULL,BX629344.1,0.07884467624524015,2.575362890554017,0.35290651861600325,0.7315240636585374,0.9372203450853702,-5.021739438698108
ENSDARG00000061108,3,E1A binding protein p300 b [Source:ZFIN;Acc:ZDB-GENE-080403-15],ep300b,-0.03795195497497887,6.800919235619546,-0.3527927346515902,0.7316067725654551,0.937260621101445,-5.358821557527408
ENSDARG00000061143,1,transmembrane anterior posterior transformation 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4025],tapt1b,0.04549029886710467,4.060906307753189,0.35261009424361167,0.7317395403688778,0.9373650173751286,-5.222888985134188
ENSDARG00000101280,7,vesicle amine transport 1-like [Source:ZFIN;Acc:ZDB-GENE-080204-21],vat1l,0.14352155509746237,-0.2957645912209845,0.35245323226621184,0.7318535763342431,0.9373923525178461,-4.756167880935455
ENSDARG00000003146,13,si:dkey-27m7.4 [Source:ZFIN;Acc:ZDB-GENE-090313-297],si:dkey-27m7.4,0.09357319833999508,0.20286542042349598,0.3524396668724276,0.7318634384646991,0.9373923525178461,-4.789885542853763
ENSDARG00000090783,1,microfibril associated protein 4 [Source:ZFIN;Acc:ZDB-GENE-040426-2246],mfap4,-0.12121394493531705,2.9981267773394107,-0.352192090308304,0.7320434372559339,0.937557208228016,-5.085450999078135
ENSDARG00000022698,23,ladinin [Source:ZFIN;Acc:ZDB-GENE-030616-268],lad1,-0.08922460504965243,2.038130411353468,-0.3520985088531052,0.7321114794353938,0.9375742741548576,-4.958624093657353
ENSDARG00000024006,6,"reprimo, TP53 dependent G2 arrest mediator candidate b [Source:ZFIN;Acc:ZDB-GENE-040426-1779]",rprmb,0.10651246711545737,0.8880619765606437,0.35203268395049403,0.7321593415514547,0.9375742741548576,-4.84750408273764
ENSDARG00000097718,15,StAR-related lipid transfer (START) domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-040426-1797],stard10,0.07863545412141858,3.781834171387805,0.35193758724863244,0.7322284896905054,0.9375971414641663,-5.187330565521886
ENSDARG00000079414,15,seizure related 6 homolog b [Source:ZFIN;Acc:ZDB-GENE-110628-3],sez6b,0.10369686013118457,2.5111422981139486,0.3518471200383968,0.732294273899194,0.9376156984574677,-5.001661695057225
ENSDARG00000053505,7,F-box protein 22 [Source:ZFIN;Acc:ZDB-GENE-040724-68],fbxo22,0.03228778375406267,4.6184747948667635,0.3516408674133749,0.7324442612319292,0.9377420573833636,-5.293699870694248
ENSDARG00000100270,24,NULL,FP085414.1,-0.058108092248678626,5.251209807210207,-0.35126734771304585,0.7327159156209324,0.9378320550685529,-5.349161299495571
ENSDARG00000091754,3,coiled-coil-helix-coiled-coil-helix domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17840],CHCHD5,0.062046134870636954,1.8413189715320513,0.35124909467949034,0.7327291917284573,0.9378320550685529,-4.933491417983421
ENSDARG00000019709,13,ras homolog family member Ua [Source:ZFIN;Acc:ZDB-GENE-040618-3],rhoua,0.09113068889082729,2.5965790641964617,0.3512431331363768,0.7327335277996667,0.9378320550685529,-5.00779254537291
ENSDARG00000038668,2,guanylate binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-040718-32],gbp1,-0.07162332880175959,2.6497208605198246,-0.35120997834442835,0.7327576427997,0.9378320550685529,-5.032572438893769
ENSDARG00000052082,7,GABA(A) receptor-associated protein b [Source:ZFIN;Acc:ZDB-GENE-101102-9],gabarapb,-0.03858145308577516,6.7941736982007175,-0.35116628593960575,0.7327894227548284,0.9378320550685529,-5.359607923966072
ENSDARG00000102228,7,si:dkey-171c9.3 [Source:ZFIN;Acc:ZDB-GENE-141216-372],si:dkey-171c9.3,0.09249376464531023,0.66968716619717406,0.3509591403788698,0.7329400986399831,0.9378320550685529,-4.830017874141677
ENSDARG00000092120,3,NULL,BX470185.1,0.09565976270947485,1.8882198968724566,0.35076506598840207,0.7330812774744073,0.9378320550685529,-4.941455931980034
ENSDARG00000034173,4,"protein kinase C, theta [Source:ZFIN;Acc:ZDB-GENE-041210-195]",prkcq,-0.10415883595804178,0.9302236997239506,-0.35063867263001375,0.7331732275629719,0.9378320550685529,-4.843716966981382
ENSDARG00000101557,10,"scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]",scarb1,0.07197521948160837,3.369724502349858,0.35057449005084274,0.7332199215371633,0.9378320550685529,-5.134184621375228
ENSDARG00000020086,4,"NUAK family, SNF1-like kinase, 1a [Source:ZFIN;Acc:ZDB-GENE-041210-122]",nuak1a,-0.05678471537784599,3.3576708003598656,-0.35055467283728114,0.7332343391452294,0.9378320550685529,-5.122270389305578
ENSDARG00000039949,25,fin bud initiation factor a [Source:ZFIN;Acc:ZDB-GENE-111031-2],fibina,0.0424570699079506,4.646499330468002,0.35054679560409735,0.7332400700952275,0.9378320550685529,-5.29616193710939
ENSDARG00000103730,11,vestigial-like family member 4b [Source:ZFIN;Acc:ZDB-GENE-040426-2445],vgll4b,-0.03322191443668369,5.2651360708488175,-0.35049632503504136,0.7332767895265997,0.9378320550685529,-5.345701676602909
ENSDARG00000018461,24,zgc:56095 [Source:ZFIN;Acc:ZDB-GENE-040426-1948],zgc:56095,-0.04462281478680165,6.0129141640106045,-0.3504863551733011,0.7332840430978682,0.9378320550685529,-5.369002960233388
ENSDARG00000078523,16,discoidin domain receptor tyrosine kinase 1 [Source:ZFIN;Acc:ZDB-GENE-060323-2],ddr1,0.043571682473938785,4.99098993831133,0.3504706420514698,0.7332954752330068,0.9378320550685529,-5.326312954310321
ENSDARG00000075984,19,heat shock factor binding protein 1 like 1 [Source:NCBI gene;Acc:799177],hsbp1l1,-0.11891403862353028,0.15678827434478224,-0.35043769199287905,0.7333194483822474,0.9378320550685529,-4.7986121604593945
ENSDARG00000079024,17,ribosomal protein S6 kinase-like 1 [Source:ZFIN;Acc:ZDB-GENE-111020-10],rps6kl1,0.10786403652842037,1.5795323600376345,0.35039087845409966,0.7333535085645688,0.9378320550685529,-4.896644211523364
ENSDARG00000003695,8,voltage-dependent anion channel 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2380],vdac3,-0.049922490535264895,8.490524697377447,-0.35034523334969336,0.7333867192125254,0.9378320550685529,-5.267429314090235
ENSDARG00000044847,17,zgc:171599 [Source:ZFIN;Acc:ZDB-GENE-080219-33],zgc:171599,-0.06339743012623175,2.3427627266160402,-0.3502664400615903,0.7334440493073272,0.9378397608658325,-4.985653985716468
ENSDARG00000013016,11,"polymerase (DNA-directed), epsilon 4, accessory subunit [Source:ZFIN;Acc:ZDB-GENE-050522-309]",pole4,-0.05117902306767001,4.430035161829265,-0.35011876243937357,0.7335515043625973,0.9379067370125304,-5.278368244426929
ENSDARG00000043624,8,PQ loop repeat containing 2 [Source:ZFIN;Acc:ZDB-GENE-050306-4],pqlc2,0.07681462347422978,3.789093748176564,0.3500534303061439,0.7335990440812451,0.9379067370125304,-5.191589344542928
ENSDARG00000089503,19,si:ch73-367f21.5 [Source:ZFIN;Acc:ZDB-GENE-120214-29],si:ch73-367f21.5,-0.10923831688997042,0.23550301435389748,-0.3499589206750551,0.7336678172515267,0.9379075788436468,-4.793684947562987
ENSDARG00000060783,22,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:ZFIN;Acc:ZDB-GENE-050208-640]",acap2,0.06038491589434529,3.4436507529533436,0.3498553059980131,0.7337432188621467,0.9379075788436468,-5.132047257598401
ENSDARG00000104223,13,LMBR1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041212-36],lmbrd1,0.0396755179780245,4.28128278239257,0.3498367070132854,0.7337567538751584,0.9379075788436468,-5.255632574131232
ENSDARG00000062976,19,intermediate filament family orphan 1a [Source:ZFIN;Acc:ZDB-GENE-060503-418],iffo1a,0.11827031878639227,0.18415354629961006,0.3497705019759596,0.7338049339508663,0.9379075788436468,-4.786076864709129
ENSDARG00000092310,19,si:ch211-199g17.2 [Source:ZFIN;Acc:ZDB-GENE-060503-396],si:ch211-199g17.2,-0.10087874120036622,0.5933864392020431,-0.34907582123337,0.734310554244555,0.9384882144718217,-4.820268927023583
ENSDARG00000070702,19,S100 calcium binding protein V2 [Source:ZFIN;Acc:ZDB-GENE-030131-8909],s100v2,-0.044240802743920705,5.250856560645695,-0.3488557443976817,0.7344707640120316,0.9385625358483797,-5.346787658780355
ENSDARG00000035535,5,RAS p21 protein activator (GTPase activating protein) 1a [Source:ZFIN;Acc:ZDB-GENE-030131-4694],rasa1a,-0.029344346056537126,5.457272182485553,-0.34883001385890655,0.7344894959963688,0.9385625358483797,-5.357282101984423
ENSDARG00000007630,11,"makorin, ring finger protein, 2 [Source:ZFIN;Acc:ZDB-GENE-020213-2]",mkrn2,-0.03820341292122803,3.6492251166772127,-0.3487843537162485,0.7345227373001597,0.9385625358483797,-5.169517170255313
ENSDARG00000088915,4,si:ch211-241n15.3 [Source:ZFIN;Acc:ZDB-GENE-110913-169],si:ch211-241n15.3,-0.09878732891606727,0.24700438048835305,-0.34841471852768696,0.7347918587301654,0.9388029267217849,-4.803067746350994
ENSDARG00000056633,10,fibroblast growth factor 13b [Source:ZFIN;Acc:ZDB-GENE-040426-1793],fgf13b,0.039922756694956,4.331826211965611,0.34838488438192466,0.7348135818126531,0.9388029267217849,-5.264207086501698
